	mH1	mH2	mH3	thetahS	thetahX	thetaSX	vs	vx
329	125.09	249.16916916916915	640.0	-0.129	0.226	-0.899	140.0	100.0
330	125.09	249.54354354354354	640.0	-0.129	0.226	-0.899	140.0	100.0
331	125.09	249.91791791791792	640.0	-0.129	0.226	-0.899	140.0	100.0
332	125.09	250.2922922922923	640.0	-0.129	0.226	-0.899	140.0	100.0
333	125.09	250.66666666666669	640.0	-0.129	0.226	-0.899	140.0	100.0
334	125.09	251.04104104104104	640.0	-0.129	0.226	-0.899	140.0	100.0
335	125.09	251.4154154154154	640.0	-0.129	0.226	-0.899	140.0	100.0
336	125.09	251.78978978978978	640.0	-0.129	0.226	-0.899	140.0	100.0
337	125.09	252.16416416416416	640.0	-0.129	0.226	-0.899	140.0	100.0
338	125.09	252.53853853853855	640.0	-0.129	0.226	-0.899	140.0	100.0
339	125.09	252.91291291291293	640.0	-0.129	0.226	-0.899	140.0	100.0
340	125.09	253.28728728728728	640.0	-0.129	0.226	-0.899	140.0	100.0
341	125.09	253.66166166166167	640.0	-0.129	0.226	-0.899	140.0	100.0
342	125.09	254.03603603603602	640.0	-0.129	0.226	-0.899	140.0	100.0
343	125.09	254.4104104104104	640.0	-0.129	0.226	-0.899	140.0	100.0
344	125.09	254.7847847847848	640.0	-0.129	0.226	-0.899	140.0	100.0
